chrm	start	end	strand	geneName
chrIV	1219509	1219613	C	ID=YDR371C-A|Name=YDR371C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1221112	1222149	C	ID=YDR372C|Name=YDR372C|gene=VPS74
chrIV	1222759	1223331	W	ID=YDR373W|Name=YDR373W|gene=FRQ1
chrIV	1223474	1224394	C	ID=YDR374C|Name=YDR374C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1224757	1225026	W	ID=YDR374W-A|Name=YDR374W-A|gene=WIP1
chrIV	1225166	1226536	C	ID=YDR375C|Name=YDR375C|gene=BCS1
chrIV	1226822	1228303	W	ID=YDR376W|Name=YDR376W|gene=ARH1
chrIV	1228611	1228916	W	ID=YDR377W|Name=YDR377W|gene=ATP17
chrIV	1229349	1229609	C	ID=YDR378C|Name=YDR378C|gene=LSM6
chrIV	1230167	1233196	W	ID=YDR379W|Name=YDR379W|gene=RGA2
chrIV	1233278	1233517	C	ID=YDR379C-A|Name=YDR379C-A|Ontology_term=GO:0003674,GO:0005739,GO:0034553
chrIV	1234218	1236125	W	ID=YDR380W|Name=YDR380W|gene=ARO10
chrIV	1236558	1238004	W	ID=YDR381W|Name=YDR381W|gene=YRA1
chrIV	1238312	1238850	C	ID=YDR381C-A|Name=YDR381C-A|Ontology_term=GO:0003674,GO:0005739,GO:0005741,GO:0008150
chrIV	1239492	1239824	W	ID=YDR382W|Name=YDR382W|gene=RPP2B
chrIV	1239960	1240676	C	ID=YDR383C|Name=YDR383C|gene=NKP1
chrIV	1241204	1242031	C	ID=YDR384C|Name=YDR384C|gene=ATO3
chrIV	1243230	1245758	W	ID=YDR385W|Name=YDR385W|gene=EFT2
chrIV	1246084	1247982	W	ID=YDR386W|Name=YDR386W|gene=MUS81
chrIV	1248154	1249821	C	ID=YDR387C|Name=YDR387C|Ontology_term=GO:0006810,GO:0016020,GO:0016021,GO:0022891,GO:0055085
chrIV	1250186	1251634	W	ID=YDR388W|Name=YDR388W|gene=RVS167
chrIV	1252537	1254501	W	ID=YDR389W|Name=YDR389W|gene=SAC7
chrIV	1254937	1256847	C	ID=YDR390C|Name=YDR390C|gene=UBA2
chrIV	1257358	1258056	C	ID=YDR391C|Name=YDR391C|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrIV	1258696	1259709	W	ID=YDR392W|Name=YDR392W|gene=SPT3
chrIV	1259901	1261271	W	ID=YDR393W|Name=YDR393W|gene=SHE9
chrIV	1261681	1262967	W	ID=YDR394W|Name=YDR394W|gene=RPT3
chrIV	1263324	1266158	W	ID=YDR395W|Name=YDR395W|gene=SXM1
chrIV	1266295	1266795	W	ID=YDR396W|Name=YDR396W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1266366	1266898	C	ID=YDR397C|Name=YDR397C|gene=NCB2
chrIV	1267471	1269402	W	ID=YDR398W|Name=YDR398W|gene=UTP5
chrIV	1270068	1270733	W	ID=YDR399W|Name=YDR399W|gene=HPT1
chrIV	1271063	1272085	W	ID=YDR400W|Name=YDR400W|gene=URH1
chrIV	1272223	1272786	W	ID=YDR401W|Name=YDR401W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1272234	1273703	C	ID=YDR402C|Name=YDR402C|gene=DIT2
chrIV	1274602	1276212	W	ID=YDR403W|Name=YDR403W|gene=DIT1
chrIV	1276654	1277169	C	ID=YDR404C|Name=YDR404C|gene=RPB7
chrIV	1277646	1278437	W	ID=YDR405W|Name=YDR405W|gene=MRP20
chrIV	1279210	1283799	W	ID=YDR406W|Name=YDR406W|gene=PDR15
chrIV	1283799	1284044	W	ID=YDR406W-A|Name=YDR406W-A|Alias=YDR406C-A
chrIV	1284069	1287938	C	ID=YDR407C|Name=YDR407C|gene=TRS120
chrIV	1288215	1288859	C	ID=YDR408C|Name=YDR408C|gene=ADE8
chrIV	1289406	1292120	W	ID=YDR409W|Name=YDR409W|gene=SIZ1
chrIV	1292372	1293091	C	ID=YDR410C|Name=YDR410C|gene=STE14
chrIV	1293369	1294394	C	ID=YDR411C|Name=YDR411C|gene=DFM1
chrIV	1294693	1295400	W	ID=YDR412W|Name=YDR412W|gene=RRP17
chrIV	1294836	1295411	C	ID=YDR413C|Name=YDR413C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrIV	1295598	1296686	C	ID=YDR414C|Name=YDR414C|gene=ERD1
chrIV	1297037	1298161	C	ID=YDR415C|Name=YDR415C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1298432	1301011	W	ID=YDR416W|Name=YDR416W|gene=SYF1
chrIV	1301555	1301926	C	ID=YDR417C|Name=YDR417C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrIV	1301616	1302113	W	ID=YDR418W|Name=YDR418W|gene=RPL12B
chrIV	1303174	1305072	W	ID=YDR419W|Name=YDR419W|gene=RAD30
chrIV	1306267	1311675	W	ID=YDR420W|Name=YDR420W|gene=HKR1
chrIV	1312040	1314892	W	ID=YDR421W|Name=YDR421W|gene=ARO80
chrIV	1315326	1317773	C	ID=YDR422C|Name=YDR422C|gene=SIP1
chrIV	1318046	1319275	C	ID=YDR423C|Name=YDR423C|gene=CAD1
chrIV	1319387	1319841	C	ID=YDR424C|Name=YDR424C|gene=DYN2
chrIV	1320064	1321941	W	ID=YDR425W|Name=YDR425W|gene=SNX41
chrIV	1321629	1322006	C	ID=YDR426C|Name=YDR426C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1322205	1323386	W	ID=YDR427W|Name=YDR427W|gene=RPN9
chrIV	1323454	1324239	C	ID=YDR428C|Name=YDR428C|gene=BNA7
chrIV	1324477	1325301	C	ID=YDR429C|Name=YDR429C|gene=TIF35
chrIV	1325501	1328470	C	ID=YDR430C|Name=YDR430C|gene=CYM1
chrIV	1328390	1328701	W	ID=YDR431W|Name=YDR431W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1328783	1330027	W	ID=YDR432W|Name=YDR432W|gene=NPL3
chrIV	1329600	1330040	W	ID=YDR433W|Name=YDR433W|Alias=KRE22
chrIV	1331237	1332841	W	ID=YDR434W|Name=YDR434W|gene=GPI17
chrIV	1332983	1333969	C	ID=YDR435C|Name=YDR435C|gene=PPM1
chrIV	1334821	1336953	W	ID=YDR436W|Name=YDR436W|gene=PPZ2
chrIV	1337352	1337774	W	ID=YDR437W|Name=YDR437W|gene=GPI19
chrIV	1338274	1339386	W	ID=YDR438W|Name=YDR438W|gene=THI74
chrIV	1339676	1340719	W	ID=YDR439W|Name=YDR439W|gene=LRS4
chrIV	1342493	1344241	W	ID=YDR440W|Name=YDR440W|gene=DOT1
chrIV	1344517	1345062	C	ID=YDR441C|Name=YDR441C|gene=APT2
chrIV	1345647	1346039	W	ID=YDR442W|Name=YDR442W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1345676	1349938	C	ID=YDR443C|Name=YDR443C|gene=SSN2
chrIV	1350290	1352353	W	ID=YDR444W|Name=YDR444W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrIV	1352182	1352589	C	ID=YDR445C|Name=YDR445C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1353725	1354633	W	ID=YDR446W|Name=YDR446W|gene=ECM11
chrIV	1354829	1355553	C	ID=YDR447C|Name=YDR447C|gene=RPS17B
chrIV	1356065	1357369	W	ID=YDR448W|Name=YDR448W|gene=ADA2
chrIV	1357580	1358902	C	ID=YDR449C|Name=YDR449C|gene=UTP6
chrIV	1359923	1360798	W	ID=YDR450W|Name=YDR450W|gene=RPS18A
chrIV	1361120	1362181	C	ID=YDR451C|Name=YDR451C|gene=YHP1
chrIV	1362878	1364902	W	ID=YDR452W|Name=YDR452W|gene=PPN1
chrIV	1365072	1365662	C	ID=YDR453C|Name=YDR453C|gene=TSA2
chrIV	1366264	1366827	C	ID=YDR454C|Name=YDR454C|gene=GUK1
chrIV	1367373	1367681	C	ID=YDR455C|Name=YDR455C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1367485	1369386	W	ID=YDR456W|Name=YDR456W|gene=NHX1
chrIV	1369790	1379596	W	ID=YDR457W|Name=YDR457W|gene=TOM1
chrIV	1380055	1382046	C	ID=YDR458C|Name=YDR458C|gene=HEH2
chrIV	1382319	1383443	C	ID=YDR459C|Name=YDR459C|gene=PFA5
chrIV	1383811	1384776	W	ID=YDR460W|Name=YDR460W|gene=TFB3
chrIV	1385176	1385286	W	ID=YDR461W|Name=YDR461W|gene=MFA1
chrIV	1385524	1385766	C	ID=YDR461C-A|Name=YDR461C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1386073	1386516	W	ID=YDR462W|Name=YDR462W|gene=MRPL28
chrIV	1386816	1388375	W	ID=YDR463W|Name=YDR463W|gene=STP1
chrIV	1388872	1393179	W	ID=YDR464W|Name=YDR464W|gene=SPP41
chrIV	1392492	1392680	C	ID=YDR464C-A|Name=YDR464C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1393336	1394574	C	ID=YDR465C|Name=YDR465C|gene=RMT2
chrIV	1395121	1397817	W	ID=YDR466W|Name=YDR466W|gene=PKH3
chrIV	1397583	1397909	C	ID=YDR467C|Name=YDR467C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1398026	1398700	C	ID=YDR468C|Name=YDR468C|gene=TLG1
chrIV	1399015	1399542	W	ID=YDR469W|Name=YDR469W|gene=SDC1
chrIV	1399706	1401214	C	ID=YDR470C|Name=YDR470C|gene=UGO1
chrIV	1401770	1402564	W	ID=YDR471W|Name=YDR471W|gene=RPL27B
chrIV	1403322	1404173	W	ID=YDR472W|Name=YDR472W|gene=TRS31
chrIV	1404445	1405854	C	ID=YDR473C|Name=YDR473C|gene=PRP3
chrIV	1407464	1410094	C	ID=YDR475C|Name=YDR475C|gene=JIP4
chrIV	1410453	1411127	C	ID=YDR476C|Name=YDR476C|Ontology_term=GO:0003674,GO:0005783,GO:0008150
chrIV	1412373	1414274	W	ID=YDR477W|Name=YDR477W|gene=SNF1
chrIV	1414575	1415171	W	ID=YDR478W|Name=YDR478W|gene=SNM1
chrIV	1415210	1416874	C	ID=YDR479C|Name=YDR479C|gene=PEX29
chrIV	1417399	1418370	W	ID=YDR480W|Name=YDR480W|gene=DIG2
chrIV	1418550	1420250	C	ID=YDR481C|Name=YDR481C|gene=PHO8
chrIV	1420431	1420838	C	ID=YDR482C|Name=YDR482C|gene=CWC21
chrIV	1421157	1422485	W	ID=YDR483W|Name=YDR483W|gene=KRE2
chrIV	1422763	1424688	W	ID=YDR484W|Name=YDR484W|gene=VPS52
chrIV	1424820	1427207	C	ID=YDR485C|Name=YDR485C|gene=VPS72
chrIV	1427431	1428120	C	ID=YDR486C|Name=YDR486C|gene=VPS60
chrIV	1428354	1428980	C	ID=YDR487C|Name=YDR487C|gene=RIB3
chrIV	1429188	1430789	C	ID=YDR488C|Name=YDR488C|gene=PAC11
chrIV	1431012	1431896	W	ID=YDR489W|Name=YDR489W|gene=SLD5
chrIV	1431968	1434268	C	ID=YDR490C|Name=YDR490C|gene=PKH1
chrIV	1434500	1434991	C	ID=YDR491C|Name=YDR491C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrIV	1434924	1435874	W	ID=YDR492W|Name=YDR492W|gene=IZH1
chrIV	1436217	1436588	W	ID=YDR493W|Name=YDR493W|gene=MZM1
chrIV	1436930	1438015	W	ID=YDR494W|Name=YDR494W|gene=RSM28
chrIV	1438115	1441150	C	ID=YDR495C|Name=YDR495C|gene=VPS3
chrIV	1441433	1443403	C	ID=YDR496C|Name=YDR496C|gene=PUF6
chrIV	1443713	1445467	C	ID=YDR497C|Name=YDR497C|gene=ITR1
chrIV	1445843	1446994	C	ID=YDR498C|Name=YDR498C|gene=SEC20
chrIV	1447830	1450073	W	ID=YDR499W|Name=YDR499W|gene=LCD1
chrIV	1450198	1450853	C	ID=YDR500C|Name=YDR500C|gene=RPL37B
chrIV	1451353	1452918	W	ID=YDR501W|Name=YDR501W|gene=PLM2
chrIV	1453310	1454464	C	ID=YDR502C|Name=YDR502C|gene=SAM2
chrIV	1455042	1455866	C	ID=YDR503C|Name=YDR503C|gene=LPP1
chrIV	1456311	1456694	C	ID=YDR504C|Name=YDR504C|gene=SPG3
chrIV	1456695	1459220	C	ID=YDR505C|Name=YDR505C|gene=PSP1
chrIV	1459728	1461554	C	ID=YDR506C|Name=YDR506C|gene=GMC1
chrIV	1462358	1465786	C	ID=YDR507C|Name=YDR507C|gene=GIN4
chrIV	1466453	1468444	C	ID=YDR508C|Name=YDR508C|gene=GNP1
chrIV	1468226	1468573	W	ID=YDR509W|Name=YDR509W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1469400	1469705	W	ID=YDR510W|Name=YDR510W|gene=SMT3
chrIV	1469695	1469811	C	ID=YDR510C-A|Name=YDR510C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1470017	1470418	W	ID=YDR511W|Name=YDR511W|gene=ACN9
chrIV	1470500	1471063	C	ID=YDR512C|Name=YDR512C|gene=EMI1
chrIV	1471017	1471448	W	ID=YDR513W|Name=YDR513W|gene=GRX2
chrIV	1471548	1472999	C	ID=YDR514C|Name=YDR514C|Ontology_term=GO:0003674,GO:0005634,GO:0005739,GO:0008150
chrIV	1473429	1474772	W	ID=YDR515W|Name=YDR515W|gene=SLF1
chrIV	1474974	1476476	C	ID=YDR516C|Name=YDR516C|gene=EMI2
chrIV	1477239	1478357	W	ID=YDR517W|Name=YDR517W|gene=GRH1
chrIV	1478608	1480161	W	ID=YDR518W|Name=YDR518W|gene=EUG1
chrIV	1480425	1480832	W	ID=YDR519W|Name=YDR519W|gene=FPR2
chrIV	1481085	1483403	C	ID=YDR520C|Name=YDR520C|gene=URC2
chrIV	1483141	1483476	W	ID=YDR521W|Name=YDR521W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1483795	1485303	C	ID=YDR522C|Name=YDR522C|gene=SPS2
chrIV	1485566	1487038	C	ID=YDR523C|Name=YDR523C|gene=SPS1
chrIV	1487542	1488990	C	ID=YDR524C|Name=YDR524C|gene=AGE1
chrIV	1489403	1489492	W	ID=YDR524W-C|Name=YDR524W-C|Alias=YDR524W-A
chrIV	1489598	1489798	C	ID=YDR524C-B|Name=YDR524C-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1489871	1489990	C	ID=YDR524C-A|Name=YDR524C-A|Alias=YDR524C-C
chrIV	1489905	1490234	W	ID=YDR525W|Name=YDR525W|gene=API2
chrIV	1490596	1490835	W	ID=YDR525W-A|Name=YDR525W-A|gene=SNA2
chrIV	1491075	1491545	C	ID=YDR526C|Name=YDR526C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrIV	1491094	1492413	W	ID=YDR527W|Name=YDR527W|gene=RBA50
chrIV	1494586	1495857	W	ID=YDR528W|Name=YDR528W|gene=HLR1
chrIV	1496165	1496548	C	ID=YDR529C|Name=YDR529C|gene=QCR7
chrIV	1496791	1497768	C	ID=YDR530C|Name=YDR530C|gene=APA2
chrIV	1498232	1499335	W	ID=YDR531W|Name=YDR531W|gene=CAB1
chrIV	1499396	1500553	C	ID=YDR532C|Name=YDR532C|gene=KRE28
chrIV	1501447	1502160	C	ID=YDR533C|Name=YDR533C|gene=HSP31
chrIV	1503314	1504900	C	ID=YDR534C|Name=YDR534C|gene=FIT1
chrIV	1506606	1507362	C	ID=YDR535C|Name=YDR535C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1508005	1509714	W	ID=YDR536W|Name=YDR536W|gene=STL1
chrIV	1510856	1511461	C	ID=YDR537C|Name=YDR537C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1510902	1511630	W	ID=YDR538W|Name=YDR538W|gene=PAD1
chrIV	1512094	1513605	W	ID=YDR539W|Name=YDR539W|gene=FDC1
chrIV	1517136	1517675	C	ID=YDR540C|Name=YDR540C|gene=IRC4
chrIV	1519664	1520698	C	ID=YDR541C|Name=YDR541C|Ontology_term=GO:0004090,GO:0005575,GO:0008150
chrIV	1523249	1523611	W	ID=YDR542W|Name=YDR542W|gene=PAU10
chrIV	1524634	1524933	C	ID=YDR543C|Name=YDR543C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1525095	1525523	C	ID=YDR544C|Name=YDR544C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIV	1526321	1531711	W	ID=YDR545W|Name=YDR545W|gene=YRF1-1
chrIV	1530863	1531342	C	ID=YDR545C-A|Name=YDR545C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	264	4097	C	ID=YEL077C|Name=YEL077C|Ontology_term=GO:0004386,GO:0005575,GO:0008150
chrV	630	1112	W	ID=YEL077W-A|Name=YEL077W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	4185	5114	C	ID=YEL076C-A|Name=YEL076C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	4464	5114	C	ID=YEL076C|Name=YEL076C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	4870	5481	W	ID=YEL075W-A|Name=YEL075W-A|Alias=YEL076W-C
chrV	5345	5713	C	ID=YEL075C|Name=YEL075C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	6126	6464	W	ID=YEL074W|Name=YEL074W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	7230	7553	C	ID=YEL073C|Name=YEL073C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	13720	14415	W	ID=YEL072W|Name=YEL072W|gene=RMD6
chrV	16355	17845	W	ID=YEL071W|Name=YEL071W|gene=DLD3
chrV	19589	21097	W	ID=YEL070W|Name=YEL070W|gene=DSF1
chrV	21537	23231	C	ID=YEL069C|Name=YEL069C|gene=HXT13
chrV	25646	25978	C	ID=YEL068C|Name=YEL068C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	26189	26776	C	ID=YEL067C|Name=YEL067C|Ontology_term=GO:0003674,GO:0005739,GO:0008150
chrV	26667	27206	W	ID=YEL066W|Name=YEL066W|gene=HPA3
chrV	27657	29543	W	ID=YEL065W|Name=YEL065W|gene=SIT1
chrV	29797	31239	C	ID=YEL064C|Name=YEL064C|gene=AVT2
chrV	31694	33466	C	ID=YEL063C|Name=YEL063C|gene=CAN1
chrV	34407	36254	W	ID=YEL062W|Name=YEL062W|gene=NPR2
chrV	36535	39537	C	ID=YEL061C|Name=YEL061C|gene=CIN8
chrV	40046	41953	C	ID=YEL060C|Name=YEL060C|gene=PRB1
chrV	42400	42624	C	ID=YEL059C-A|Name=YEL059C-A|gene=SOM1
chrV	42652	42960	W	ID=YEL059W|Name=YEL059W|gene=HHY1
chrV	43252	44925	W	ID=YEL058W|Name=YEL058W|gene=PCM1
chrV	45020	45721	C	ID=YEL057C|Name=YEL057C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	47168	48373	W	ID=YEL056W|Name=YEL056W|gene=HAT2
chrV	48471	51539	C	ID=YEL055C|Name=YEL055C|gene=POL5
chrV	52721	53218	C	ID=YEL054C|Name=YEL054C|gene=RPL12A
chrV	52908	53255	W	ID=YEL053W-A|Name=YEL053W-A|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrV	53901	56102	C	ID=YEL053C|Name=YEL053C|gene=MAK10
chrV	56571	58100	W	ID=YEL052W|Name=YEL052W|gene=AFG1
chrV	58378	59148	W	ID=YEL051W|Name=YEL051W|gene=VMA8
chrV	59549	59740	W	ID=YEL050W-A|Name=YEL050W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	59670	60851	C	ID=YEL050C|Name=YEL050C|gene=RML2
chrV	63728	64090	W	ID=YEL049W|Name=YEL049W|gene=PAU2
chrV	64709	65167	C	ID=YEL048C|Name=YEL048C|gene=TCA17
chrV	65385	66797	C	ID=YEL047C|Name=YEL047C|gene=FRD1
chrV	67629	68792	C	ID=YEL046C|Name=YEL046C|gene=GLY1
chrV	68840	69265	C	ID=YEL045C|Name=YEL045C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrV	69757	70257	W	ID=YEL044W|Name=YEL044W|gene=IES6
chrV	70478	73348	W	ID=YEL043W|Name=YEL043W|Ontology_term=GO:0003674,GO:0005783,GO:0005840,GO:0008150
chrV	73771	75327	W	ID=YEL042W|Name=YEL042W|gene=GDA1
chrV	75944	77431	W	ID=YEL041W|Name=YEL041W|gene=YEF1
chrV	78053	79456	W	ID=YEL040W|Name=YEL040W|gene=UTR2
chrV	79636	79977	C	ID=YEL039C|Name=YEL039C|gene=CYC7
chrV	80462	81145	W	ID=YEL038W|Name=YEL038W|gene=UTR4
chrV	81407	82603	C	ID=YEL037C|Name=YEL037C|gene=RAD23
chrV	83050	84552	C	ID=YEL036C|Name=YEL036C|gene=ANP1
chrV	85045	85545	C	ID=YEL035C|Name=YEL035C|gene=UTR5
chrV	85613	86215	C	ID=YEL034C-A|Name=YEL034C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	85676	86149	W	ID=YEL034W|Name=YEL034W|gene=HYP2
chrV	86179	86598	W	ID=YEL033W|Name=YEL033W|gene=MTC7
chrV	86937	89852	W	ID=YEL032W|Name=YEL032W|gene=MCM3
chrV	87040	87201	C	ID=YEL032C-A|Name=YEL032C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	90258	93905	W	ID=YEL031W|Name=YEL031W|gene=SPF1
chrV	94583	94897	C	ID=YEL030C-A|Name=YEL030C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	94644	96578	W	ID=YEL030W|Name=YEL030W|gene=ECM10
chrV	96858	97796	C	ID=YEL029C|Name=YEL029C|gene=BUD16
chrV	98668	99129	W	ID=YEL028W|Name=YEL028W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	100769	101251	W	ID=YEL027W|Name=YEL027W|gene=VMA3
chrV	101943	102323	W	ID=YEL026W|Name=YEL026W|gene=SNU13
chrV	102581	106147	C	ID=YEL025C|Name=YEL025C|Alias=SRI1
chrV	107260	107907	W	ID=YEL024W|Name=YEL024W|gene=RIP1
chrV	108504	110552	C	ID=YEL023C|Name=YEL023C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	111421	115800	W	ID=YEL022W|Name=YEL022W|gene=GEA2
chrV	116167	116970	W	ID=YEL021W|Name=YEL021W|gene=URA3
chrV	117183	117380	C	ID=YEL020C-B|Name=YEL020C-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	117211	117474	W	ID=YEL020W-A|Name=YEL020W-A|gene=TIM9
chrV	118617	120299	C	ID=YEL020C|Name=YEL020C|Alias=putative%20indolepyruvate%20decarboxylase%20family%20protein
chrV	120498	121301	C	ID=YEL019C|Name=YEL019C|gene=MMS21
chrV	121455	121988	C	ID=YEL018C-A|Name=YEL018C-A|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrV	121471	122310	W	ID=YEL018W|Name=YEL018W|gene=EAF5
chrV	122798	122929	C	ID=YEL017C-A|Name=YEL017C-A|gene=PMP2
chrV	123657	124670	W	ID=YEL017W|Name=YEL017W|gene=GTT3
chrV	124737	126218	C	ID=YEL016C|Name=YEL016C|gene=NPP2
chrV	126629	128284	W	ID=YEL015W|Name=YEL015W|gene=EDC3
chrV	128303	128608	C	ID=YEL014C|Name=YEL014C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	128825	130561	W	ID=YEL013W|Name=YEL013W|gene=VAC8
chrV	131772	132551	W	ID=YEL012W|Name=YEL012W|gene=UBC8
chrV	133120	135234	W	ID=YEL011W|Name=YEL011W|gene=GLC3
chrV	136279	136629	W	ID=YEL010W|Name=YEL010W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	136371	136778	C	ID=YEL009C-A|Name=YEL009C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	138918	139763	C	ID=YEL009C|Name=YEL009C|gene=GCN4
chrV	140512	140892	W	ID=YEL008W|Name=YEL008W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	140726	140818	C	ID=YEL008C-A|Name=YEL008C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	141892	143892	W	ID=YEL007W|Name=YEL007W|gene=MIT1
chrV	144327	145334	W	ID=YEL006W|Name=YEL006W|gene=YEA6
chrV	145907	146755	C	ID=YEL005C|Name=YEL005C|gene=VAB2
chrV	146951	147979	W	ID=YEL004W|Name=YEL004W|gene=YEA4
chrV	148176	148599	W	ID=YEL003W|Name=YEL003W|gene=GIM4
chrV	148722	150014	C	ID=YEL002C|Name=YEL002C|gene=WBP1
chrV	150301	150978	C	ID=YEL001C|Name=YEL001C|gene=IRC22
chrV	153520	155808	W	ID=YER001W|Name=YER001W|gene=MNN1
chrV	156803	157498	W	ID=YER002W|Name=YER002W|gene=NOP16
chrV	157736	159118	C	ID=YER003C|Name=YER003C|gene=PMI40
chrV	159580	160275	W	ID=YER004W|Name=YER004W|gene=FMP52
chrV	160550	162442	W	ID=YER005W|Name=YER005W|gene=YND1
chrV	162723	164285	W	ID=YER006W|Name=YER006W|gene=NUG1
chrV	164344	164661	C	ID=YER006C-A|Name=YER006C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	164527	166083	W	ID=YER007W|Name=YER007W|gene=PAC2
chrV	166237	166885	C	ID=YER007C-A|Name=YER007C-A|gene=TMA20
chrV	167808	171818	C	ID=YER008C|Name=YER008C|gene=SEC3
chrV	172115	172492	W	ID=YER009W|Name=YER009W|gene=NTF2
chrV	172634	173338	C	ID=YER010C|Name=YER010C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	175248	176012	W	ID=YER011W|Name=YER011W|gene=TIR1
chrV	177835	178431	W	ID=YER012W|Name=YER012W|gene=PRE1
chrV	178841	182278	W	ID=YER013W|Name=YER013W|gene=PRP22
chrV	182600	184219	W	ID=YER014W|Name=YER014W|gene=HEM14
chrV	183731	184700	C	ID=YER014C-A|Name=YER014C-A|gene=BUD25
chrV	184541	186775	W	ID=YER015W|Name=YER015W|gene=FAA2
chrV	188277	189311	W	ID=YER016W|Name=YER016W|gene=BIM1
chrV	189503	191788	C	ID=YER017C|Name=YER017C|gene=AFG3
chrV	191959	192624	C	ID=YER018C|Name=YER018C|gene=SPC25
chrV	192797	194230	W	ID=YER019W|Name=YER019W|gene=ISC1
chrV	194273	194539	C	ID=YER019C-A|Name=YER019C-A|gene=SBH2
chrV	195168	196517	W	ID=YER020W|Name=YER020W|gene=GPA2
chrV	196948	198519	W	ID=YER021W|Name=YER021W|gene=RPN3
chrV	198812	200875	W	ID=YER022W|Name=YER022W|gene=SRB4
chrV	201076	201936	W	ID=YER023W|Name=YER023W|gene=PRO3
chrV	201522	201734	C	ID=YER023C-A|Name=YER023C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrV	202192	204963	W	ID=YER024W|Name=YER024W|gene=YAT2
chrV	205251	206834	W	ID=YER025W|Name=YER025W|gene=GCD11
chrV	207644	208474	C	ID=YER026C|Name=YER026C|gene=CHO1
chrV	208979	210232	C	ID=YER027C|Name=YER027C|gene=GAL83
chrV	210692	211876	C	ID=YER028C|Name=YER028C|gene=MIG3
chrV	212587	213177	C	ID=YER029C|Name=YER029C|gene=SMB1
chrV	213437	213898	W	ID=YER030W|Name=YER030W|gene=CHZ1
chrV	214076	214747	C	ID=YER031C|Name=YER031C|gene=YPT31
chrV	215063	217693	W	ID=YER032W|Name=YER032W|gene=FIR1
chrV	218057	221287	C	ID=YER033C|Name=YER033C|gene=ZRG8
